"whiskey_id","category_id","name","score","price_usd","sale_volume","percent_abv"
3373,44,"Dogfish Head Alternate Takes Vol. 1: Whiskey Finished in Rum Casks 45%",90,45,"750",45
3374,44,"Westland Reverie Fig. 1 50%",90,110,"750",50
3375,44,"Westward Oregon Stout Cask-Finished American Single Malt 45%",90,90,"750",45
3376,44,"Virginia Distillery Co. Prelude: Courage and Conviction American Single Malt 46%",90,70,"750",46
3377,44,"Westland Garryana American Single Malt (Batch 4|1) 50%",90,150,"750",50
3378,44,"Westland Garryana (Batch 3|1) 56%",90,150,"750",56
3379,44,"Stranahan’s Sherry Cask Single Malt (Batch 004) 47%",90,80,"750",40
3380,44,"Boulder Spirits Peated Malt 47%",90,54,"750",47
3381,44,"Old Line Double Oak Series Sherry Cask 50%",90,65,"750",50
3382,44,"St. George XXX Anniversary Malt 46%",90,400,"750",46
3383,44,"Balcones Lineage Texas (Batch SML 20-1) 47%",90,40,"750",47
3384,44,"Colkegan Cask Strength Single Malt 59%",90,75,"750",59
3385,44,"St. George Single Malt (Lot 14) 43%",90,80,"750",43
3386,44,"Old Line Cask Strength American Single Malt (Batch 1M) 60%",90,70,"750",60
3387,44,"St. George (Lot 20) 43%",90,100,"750",43
3388,44,"10th Street American Single Malt 46%",89,65,"750",46
3389,44,"Hillrock Estate American Single Malt (Barrel No. OPX-30) 48.2%",89,105,"750",48.2
3390,44,"Virginia Distillery Co. Courage & Conviction (Dr. Jim Swan Batch) 46%",89,75,"750",46
3391,44,"Boulder Spirits Port Cask 47%",89,54,"750",47
3392,44,"Whiskey Del Bac Distiller’s Cut Cask-Strength American Single Malt 58.15%",89,85,"750",58.15
3393,44,"Town Branch 7 year old Kentucky Single Malt 43.5%",89,39,"750",43.5
3394,44,"Balcones 1 Texas (Batch SM 20-1) 53%",89,70,"750",53
3395,44,"Clear Creek Distillery 3 year old McCarthy’s Pot Distilled Oregon (Batch W18-01) 42.5%",89,50,"750",42.5
3396,44,"Sea Fog 7 year old 45%",89,50,"750",45
3397,44,"Colkegan Apple Brandy Cask Finished Single Malt 46%",89,65,"750",46
3398,44,"Stranahan’s Blue Peak 43%",89,43,"750",43
3399,44,"Westward Pinot Noir Cask-Finished 45%",89,90,"750",45
3400,44,"Wood’s 7 year old Sawatch American Malt (Batch 2) 49%",88,75,"750",49
3401,44,"Balcones Mirador Texas (Batch 20-1) 65.2%",88,80,"750",65.2
3402,44,"Stranahan’s 10 year old Mountain Angel Colorado (Batch 001) 47.3%",88,130,"750",47.3
3403,44,"Wood’s Dawn Patrol Colorado (Batch 1) 48%",88,90,"750",48
3404,44,"Dogfish Head Alternate Takes Vol. 2: Palo Santo Marron Ale Cask-Finished Whiskey 45%",88,50,"750",45
3405,44,"Deerhammer Port Cask-Finished American Single Malt (Batch 1) 50%",88,65,"750",50
3406,44,"St. George 35th Anniversary 41%",88,500,"750",41
3407,44,"St. George Single Malt (Lot 15) 43%",88,90,"750",43
3408,44,"Westland Colere (1st Edition) 50%",88,150,"750",50
3409,44,"Restless Spirits Gullytown Double Barrel Single Malt 46%",87,60,"750",46
3410,44,"Balcones FR.OAK Texas (Batch 19-1) 61.9%",87,80,"750",61.9
3411,44,"St. George American Single Malt (Lot 19) 43%",87,100,"750",43
3412,44,"St. George Single Malt (Lot 17) 43%",87,100,"750",43
3413,44,"Westward American Single Malt 45%",87,80,"750",45
3414,44,"Westland Garryana Single Malt (2016 edition) 56.2%",87,125,"750",56.2
3415,44,"10th Street Distiller’s Cut Peated 44%",87,65,"750",44
3416,44,"Colkegan Single Malt 46%",87,55,"750",46
3417,44,"St. George Single Malt 43%",87,70,"750",43
3418,44,"Rogue Spirits Dead Guy American Single Malt 40%",86,45,"750",40
3419,44,"Westland Black Raven Brewing Co. American Single Malt 50%",86,100,"750",50
3420,44,"Boulder Spirits New American 47%",86,54,"750",47
3421,44,"10th Street STR Cask American Single Malt 46%",86,65,"750",46
3422,44,"Stranahan’s Diamond Peak (Batch 014) 47%",86,70,"750",47
3423,44,"St. George Single Malt (Lot 18) 43%",86,100,"750",43
3424,44,"Westland Garryana Single Malt 2|1 (2017 edition) 50%",86,150,"750",50
3425,44,"Westland Peated Single Malt 46%",86,80,"750",46
3426,44,"High West High Country American Single Malt (Batch 19I04) 44%",85,80,"750",44
3427,44,"Rogue Rolling Thunder Stouted Whiskey 48.5%",85,80,"750",48.5
3428,44,"Westward Oregon Straight Malt Whiskey 45%",85,50,"750",45
3429,44,"St. George Baller Single Malt 47%",85,65,"750",47
3430,44,"Westland American Oak Single Malt 46%",85,70,"750",46
3431,44,"Stranahan’s (Batch 49) 47%",84,55,"750",47
3432,44,"Cedar Ridge Single Malt 40%",84,48,"750",40
3433,44,"New Holland Double Down Barley Brewers' Whiskey 45%",84,35,"750",45
3434,44,"Westland Sherry Wood Single Malt 46%",84,80,"750",46
3435,44,"Woodstone Creek Single Malt “The Murray Barrel” 46.5% ABV ",83,118,"750",46.5
3436,44,"Westland American Single Malt 40%",83,80,"750",40
3437,44,"Cedar Ridge Single Malt Whiskey (Barrel No. 2) 40%",83,49,"750",40
3438,44,"Pearse Lyons Reserve 40%",83,34,"750",40
3439,44,"The Notch 44.4%",82,888,"750",44.4
3440,44,"The Notch 44.4% ABV",82,888,"750",44.4
3441,44,"New Holland Zeppelin Bend 45%",82,39,"750",45
3442,44,"Stranahan's Colorado Whiskey (Batch 1) 47%",81,75,"750",47
3443,44,"Charbay Hop Flavored Whiskey Batch #2 55%",81,325,"750",55
3444,44,"Woodstone Creek Whiskey Barrel Bierschnaaps 47%",81,61,"750",47
3445,44,"Stranahan's Colorado Whiskey (Batch 13) 47%",79,55,"750",47
3446,44,"Westland Peated American Single Malt 46%",78,70,"750",46
3447,44,"Westland Sherry Wood American Single Malt 46%",76,70,"750",46
3448,45,"Gouden Carolus Single Malt 46%",89,65,"750",46
3449,45,"Gouden Carolus 3 year old 40%",82,40,"750",40
3450,46,"Virginia Distillery Co. 8 year old Journey Cask Collection Britannia Single Malt 64.6%",93,125,"750",64.6
3451,46,"Adnams Single Malt 40%",91,70,"750",40
3452,46,"St. George's Chapter 7 Rum Finish 2011 edition 46%",91,104,"750",46
3453,46,"Cotswolds 2014 Odyssey Barley 46%",91,55,"750",46
3454,46,"The Lakes The Whiskymaker’s Edition Colheita 52%",90,88,"750",52
3455,46,"St. George’s Chapter 13 49%",90,109,"750",49
3456,46,"Bimber Country Collection Bourbon Cask Single Malt (No. 154) 59.1%",90,160,"750",59.1
3457,46,"The English Original 43%",89,75,"750",43
3458,46,"Bimber Country Collection Virgin American Oak Cask Single Malt (No. 95) 58.6%",89,160,"750",58.6
3459,46,"Adelphi (distilled at Glen Moray) 22 year old 55%",88,240,"750",55
3460,46,"The English Whisky Co. “Lest We Forget” 1914 – 1918 Limited Edition 45%",88,76,"750",45
3461,46,"The English Smokey 43%",88,75,"750",43
3462,46,"Cotswolds Founder’s Choice 60.9%",87,86,"750",60.9
3463,46,"St. George's Founder's Reserve Cask 0005 46%",87,104,"750",46
3464,46,"St. George's Classic Malt 46%",87,80,"750",46
3465,46,"St. George’s Chapter 11 (cask strength) 59.7%",87,103,"750",59.7
3466,46,"The English Whisky Co. Peated 55.2%",87,90,"750",55.2
3467,46,"St. George's Royal Baby 50%",87,130,"750",50
3468,46,"St. George's Founder's Private Cellar Triple Distilled Cask 0116 60.8%",86,230,"750",60.8
3469,46,"Bimber Country Collection Sherry Cask Single Malt (No. 45) 58.9%",86,160,"750",58.9
3470,46,"Gordon & MacPhail Connoisseurs’ Choice 1996 (distilled at Tomatin) 43%",84,91,"750",43
3471,46,"The English Whisky Co. Classic 53.4%",84,87,"750",53.4
3472,46,"Copper House Single Malt No. 1 43%",83,73,"750",43
3473,46,"St. George's Distiller's Elect 46%",83,72,"750",46
3474,46,"The English Whisky Co. Chapter 15 Limited Edition 46%",83,69,"750",46
3475,46,"St. George's Founder's Private Cellar Port Cask 0859 59.3%",83,230,"750",59.3
3476,46,"The English Whisky Co. Chapter 14 Limited Edition 46%",82,69,"750",46
3477,46,"St. George’s Chapter 11 46%",82,71,"750",46
3478,46,"St. George's Founder's Private Cellar Peated Sauternes Cask 0787 61.1%",82,230,"750",61.1
3479,46,"That Boutique-y Whisky Company English Whisky 5 year old (batch 1) 49.5%",82,50,"750",49.5
3480,46,"St. George Royal Marriage 46%",81,105,"750",46
3481,46,"St. George Diamond Jubilee 46%",81,94,"750",46
3482,46,"St. George’s Chapter 9 46%",80,60,"750",46
3483,46,"St. George’s Chapter 6 3 year old",80,59,"750",40
3484,47,"Teerenpeli Kaski 43%",90,125,"750",43
3485,47,"Teerenpeli Distiller’s Choice Karhi 43%",88,87,"750",43
3486,47,"Teerenpeli Savu 43%",88,61,"750",43
3487,47,"Teerenpeli Distiller’s Choice Rasi 43%",84,87,"750",43
3488,47,"Teerenpeli 10 year old 43%",83,112,"750",43
3489,48,"Armorik Double Maturation 46%",93,60,"750",46
3490,48,"Kornog Sant Erwan 2016 50%",90,101,"750",50
3491,48,"Armorik Single Cask 8151 46%",89,90,"750",46
3492,48,"Armorik 10 year old 46%",88,80,"750",46
3493,48,"Bastille 1789 Single Malt 43%",87,64,"750",43
3494,48,"Brenne 10 year old 2016 Release 48%",85,100,"750",48
3495,48,"Brenne 10 year old 2015 Release 48%",84,120,"750",48
3496,48,"Vicomte 40%",83,55,"750",40
3497,48,"Kornog Sant Ivy 2016 59.1%",81,106,"750",59.1
3498,49,"Black Bowmore 42 year old 1964 vintage 40.5%",97,4500,"750",40.5
3499,49,"Bowmore 46 year old (distilled 1964) 42.9%",97,13500,"750",42.9
3500,49,"Glenlivet Cellar Collection 1969 vintage 50.8%",96,750,"750",50.8
3501,49,"Glenfarclas Family Casks 1954 (Cask #1260) 47.2%",96,3360,"750",47.2
3502,49,"The Macallan 29 year old 1976 Vintage (Cask #11354) 45.4%",96,1500,"750",45.4
3503,49,"The Dalmore 50 year old 52.8%",96,1500,"750",52.8
3504,49,"Gold Bowmore 1964 vintage 42.4% ",96,6250,"750",42.4
3505,49,"Bowmore 40 year old 44.8%",96,11000,"750",44.8
3506,49,"Kilchoman Machir Bay Cask-Strength Festive Edition 58.6%",95,75,"750",58.6
3507,49,"Ardbeg 19 year old Traigh Bhan (Batch 2) 46.2%",95,300,"750",46.2
3508,49,"Dun Bheagan (distilled at Springbank) Cask No. 1704 35 year old 1970 vintage 50.5%",95,300,"750",50.5
3509,49,"Highland Park 50 year old 42.5%",95,15000,"750",42.5
3510,49,"Brora 30 year old (2009 Release) 53.2%",95,400,"750",53.2
3511,49,"Brora 30 year old 55.7%",95,400,"750",55.7
3512,49,"Glenlivet Cellar Collection 1973 vintage 49%",95,1250,"750",49
3513,49,"Glenfarclas 1968 Vintage 43%",95,200,"750",43
3514,49,"Glenfarclas 40 year old 46%",95,460,"750",46
3515,49,"Ardbeg Corryvreckan 57.1%",95,90,"750",57.1
3516,49,"Ardbeg 25 year old Aged and Caged 46%",95,850,"750",46
3517,49,"Benriach The Thirty 46%",95,740,"750",46
3518,49,"Highland Park  1973 vintage 33 year old (Cask #13308) 54.4%",95,280,"750",54.4
3519,49,"Ardbeg 1974 Vintage (Cask #3145) 49.9%",95,20000,"750",49.9
3520,49,"The Macallan Estate Reserve 45.7%",95,215,"750",45.7
3521,49,"Laphroaig 25 year old (2008 Edition) 51.2%",95,500,"750",51.2
3522,49,"Lombard 'Jewels of Scotland' (distilled at Brora) 1982 vintage 50%",95,200,"750",50
3523,49,"Ardbeg 19 year old Traigh Bhan 46.2%",95,300,"750",46.2
3524,49,"Glenglassaugh 40 year old 44.6%",95,2525,"750",44.6
3525,49,"Bowmore 50 year old (distilled 1961) 40.7%",95,26650,"750",40.7
3526,49,"Brora 35 year old 49.9%",95,750,"750",49.9
3527,49,"Brora 2010 54.3%",95,455,"750",54.3
3528,49,"Jewels of Scotland (distilled at Springbank) 1965 vintage 46%",95,400,"750",46
3529,49,"Bunnahabhain 35 year old 1971 vintage 44.9%",94,700,"750",44.9
3530,49,"Highland Park 18 year old 43%",94,112,"750",43
3531,49,"Bowmore 50 year old 1966 vintage 41.5%",94,30000,"750",41.5
3532,49,"Arran Sherry Cask The Bodega Cask-Strength 55.8%",94,80,"750",55.8
3533,49,"Brora 35 year old Special Release 2012 48.1%",94,645,"750",48.1
3534,49," Lagavulin 12 year old (Diageo Special Releases 2017) 56.5%",94,130,"750",56.5
3535,49,"Loch Lomond 2002 Kerr Cellars Red Wine Cask-Finished 48.1%",94,200,"750",48.1
3536,49,"Glenmorangie Astar 2017 52.5%",94,100,"750",52.5
3537,49,"The Dalmore Stillman's Dram 28 Year Old 45%",94,140,"750",45
3538,49,"Port Askaig 12 year old Sherry and Bourbon Cask (Autumn 2020 Edition) 45.8%",94,120,"750",45.8
3539,49,"GlenDronach 18 year old 46%",94,180,"750",46
3540,49,"GlenDronach Single Cask 1993 (No. 7102) 51.4%",94,600,"750",51.4
3541,49,"Highland Park 1964 vintage 42.2%",94,6088,"750",42.2
3542,49,"GlenDronach Single Cask 1994 (No. 5287) 51.3%",94,415,"750",51.3
3543,49,"Balvenie 1971 vintage 49.9%",94,27747,"750",49.9
3544,49,"Glengoyne 40 year old 45.9%",94,5730,"750",45.9
3545,49,"Single Malts of Scotland 21 year old Ardmore 1998 Single Cask (Cask No. 750753) 50.2%",94,240,"750",50.2
3546,49,"Single Malts of Scotland 23 year old Ben Nevis 1996 Single Cask (Cask No. 1479) 52.7%",94,260,"750",52.7
3547,49,"Single Malts of Scotland 21 year old Glenburgie 1998 Single Cask (Cask No. 900896) 55.2%",94,200,"750",55.2
3548,49,"Glendronach 33 year old 40%",94,400,"750",40
3549,49,"Glenmorangie Signet 46%",94,220,"750",46
3550,49,"Brora 40 year old Single Cask 1972 Vintage 59.1%",94,11824,"750",59.1
3551,49,"Laphroaig Triple Wood 48%",94,100,"750",48
3552,49,"Bowmore 18 year old 43%",94,130,"750",43
3553,49,"White Bowmore 43 year old 1964 vintage 42.8%",94,6000,"750",42.8
3554,49,"Lagavulin 12 year old (Diageo Special Releases 2017) 56.5%",94,130,"750",56.5
3555,49,"Brora 1978 35 year old (Diageo Special Release 2014) 48.6%",94,1250,"750",48.6
3556,49,"Ardbeg Uigeadail 54.2%",94,80,"750",54.2
3557,49,"Glenmorangie Astar 2017 Release 52.5%",94,100,"750",52.5
3558,49,"Benriach The Twenty Five 46%",94,360,"750",46
3559,49,"Highland Park 34 year old 1971 vintage (Cask #8363) 53%",94,325,"750",53
3560,49,"Highland Park 1970 vintage 48%",94,3500,"750",48
3561,49,"Highland Park  1977 vintage 29 year old (Cask #7957) 48.5%",94,300,"750",48.5
3562,49,"Highland Park 32 year old 1973 Vintage (Cask #8375) 41.3%",94,350,"750",41.3
3563,49,"Highland Park 30 Year Old 48.1%",94,350,"750",48.1
3564,49,"The Balvenie Vintage Cask 1976 vintage 53%",94,800,"750",53
3565,49,"Scotch Malt Whisky Society Hunting Hound on Holiday 4.180 24 year old 1989 51.3%",94,225,"750",51.3
3566,49,"Ardbeg 1974 Vintage (Cask #3524) 49.9%",94,20000,"750",49.9
3567,49,"Single Malts of Scotland 14 year old An Orkney Distillery Single Cask (Distilled in 2006 Cask No. 45) 60.4%",94,145,"750",60.4
3568,49,"Single Malts of Scotland 23 year old Imperial Single Cask (Distilled in 1997 Cask No. 2798) 45.4%",94,335,"750",45.4
3569,49,"Benriach The Smoky Twelve 46%",94,65,"750",46
3570,49,"Ardbeg 5 year old Wee Beastie 47.4%",94,47,"750",47.4
3571,49,"The Balvenie Tun 1401 (Batch #3) 50.3%",94,250,"750",50.3
3572,49,"Aberfeldy 14 year old Single Cask 58.1%",94,181,"750",58.1
3573,49,"Laphroaig 10 year old Cask Strength (Batch 011) 58.6%",94,70,"750",58.6
3574,49,"GlenDronach Grandeur 31 year old 45.8%",94,700,"750",45.8
3575,49,"Glen Scotia 10 year old Bordeaux Wine Cask-Finished Campbeltown Malts Festival (2020 Release) 56.1%",94,80,"750",56.1
3576,49,"Laphroaig PX I Love You 2005 Vintage Cask (No. 3) 54.4%",94,300,"750",54.4
3577,49,"The Macallan 1824 Limited Release 48%",94,1900,"750",48
3578,49,"Glenfarclas Family Casks 1987 (Cask #3829) 48%",94,387,"750",48
3579,49,"Kilchoman 14 year old Impex Cask Evolution (Cask No. 18/2006) 53%",94,220,"750",53
3580,49,"Cragganmore Prima & Ultima 48 year old 1971 (Cask No. 2301) 43.7%",94,25899,"750",43.7
3581,49,"Signatory 35 year old 1970 vintage (distilled at Bowmore) 51.9%",94,500,"750",51.9
3582,49,"The Macallan 17 year old Fine Oak 43%",94,120,"750",43
3583,49,"Port Ellen Prima & Ultima 40 year old 1979 (Cask No. 6422) 51.2%",94,25899,"750",51.2
3584,49,"Lagavulin 12 year old (Diageo Special Releases 2010) 56.5%",94,109,"750",56.5
3585,49,"Bruichladdich Legacy 6 34 year old 41%",94,550,"750",41
3586,49,"Benriach The Smoky Twelve 46%",94,65,"750",46
3587,49,"Lagavulin 1993 Islay Jazz Festival bottling (2011 Release) 55.4%",93,127,"750",55.4
3588,49,"Royal Salute 32 year old Union of the Crowns 43%",93,380,"750",43
3589,49,"The Whisky Exchange Masterpieces Range 18 year old 1990 vintage (distilled at Bowmore) 61.6%",93,191,"750",61.6
3590,49,"Aberfeldy 18 year old French Red Wine Cask-Finished (Batch 2920) 43%",93,120,"750",43
3591,49,"Glenmorangie A Tale of Cake 46%",93,99,"750",46
3592,49,"Lagavulin 12 year old (Diageo Special Releases 2020) 56.4%",93,164,"750",56.4
3593,49,"That Boutique-y Whisky Company (distilled at Glenturret) 35 year old 48%",93,173,"750",48
3594,49,"GlenDronach Grandeur 24 year old (Batch 9) 48.7%",93,750,"750",48.7
3595,49,"That Boutique-y Whisky Company 29 year old (distilled at Macallan) 43.5%",93,560,"750",43.5
3596,49,"Springbank 35 year old 46%",93,580,"750",46
3597,49,"Murray McDavid (distilled at Springbank) 1965 34 year old 46%",93,200,"750",46
3598,49,"Glenmorangie Pride 1981 56.7%",93,2850,"750",56.7
3599,49,"Arran 18 year old 46%",93,160,"750",46
3600,49,"Talisker 8 year old (Diageo Special Releases 2020) 57.9%",93,119,"750",57.9
3601,49,"Duncan Taylor (distilled at Strathisla) 35 year old Cask #7009 45.1%",93,240,"750",45.1
3602,49,"Glenrothes 25 year old 43%",93,500,"750",43
3603,49,"Gordon & MacPhail Private Collection 1954 (distilled at Glenlivet) 41%",93,15000,"750",41
3604,49,"Port Ellen 30 year old (2009 Release) 57.7% ",93,370,"750",40
3605,49,"Port Ellen 37 year old (Diageo Special Releases 2017) 51%",93,3500,"750",51
3606,49,"GlenDronach 27 year old Grandeur (Batch 10) 50.1%",93,700,"750",50.1
3607,49,"Murray McDavid 'Mission' (distilled at Clynelish) 1986 46%",93,150,"750",46
3608,49,"Talisker 30 year old 51.9%",93,300,"750",51.9
3609,49,"Talisker 18 year old 45.8%",93,65,"750",45.8
3610,49,"Brora 34 year old (Diageo Special Releases 2017) 51.9%",93,1700,"750",51.9
3611,49,"The Dalmore 50 year old 40%",93,60000,"750",40
3612,49,"Cragganmore 29 year old 52.9%",93,300,"750",52.9
3613,49,"Kilchoman STR Cask-Matured (2019 Release) 50%",93,120,"750",50
3614,49,"Kilchoman 8 year old ImpEx Cask Evolution 03/2020 Calvados-Finished Single Cask (Cask No. 277/2012) 56.6%",93,150,"750",56.6
3615,49,"The Dalmore 1973 Vintage Gonzalez Byass Sherry Cask Finish 42%",93,250,"750",42
3616,49,"Glen Scotia 2003 Campbeltown Malts Festival Rum Cask Finished (2019 Release) 51.3%",93,90,"750",51.3
3617,49,"Highland Park 1968 vintage 45.6%",93,3657,"750",45.6
3618,49,"GlenDronach Single Cask 2005 (No. 1928) 58%",93,150,"750",58
3619,49,"GlenDronach Single Cask 2008 (No. 3017) 59.8%",93,120,"750",59.8
3620,49,"Highland Park 21 year old 47.5%",93,100,"750",47.5
3621,49,"The Glenrothes 1975 vintage 43%",93,500,"750",43
3622,49,"Mortlach 26 year old (Diageo Special Releases 2019) 53.3%",93,2000,"750",53.3
3623,49,"Pittyvaich 29 year old (Diageo Special Releases 2019) 51.4%",93,430,"750",51.4
3624,49,"Cragganmore Triple Matured Edition 48%",93,135,"750",48
3625,49,"Convalmore 1977 28 year old 57.9%",93,248,"750",57.9
3626,49,"Mortlach 18 year old 43.4%",93,304,"750",43.4
3627,49,"Glenfarclas Family Cask 1972 (Cask #3551) 44.7%",93,599,"750",44.7
3628,49,"GlenDronach 21 year old Parliament 48%",93,262,"750",48
3629,49,"Glenfiddich 1973 Vintage (Cask #9874) 46.5%",93,600,"750",46.5
3630,49,"GlenDronach 15 year old 46%",93,95,"750",46
3631,49,"Highland Park 40 year old 48.3%",93,1900,"750",48.3
3632,49,"Exclusive Malts Speyside 25 year old 1989 Cask #3942 48.8%",93,200,"750",48.8
3633,49,"Port Ellen 37 year old 55.2%",93,4000,"750",55.2
3634,49,"Glenlivet Cellar Collection 1964 vintage 44.7%",93,2000,"750",44.7
3635,49,"Glenlivet Archive 21 year old 43%",93,100,"750",43
3636,49,"Dailuaine 1980 34 year old (Diageo Special Release 2015) 50.9%",93,2000,"750",50.9
3637,49,"Brora 38 year old 48.6%",93,2200,"750",48.6
3638,49,"Longrow 18 year old 46%",93,280,"750",46
3639,49,"Balvenie 26 year old A Day of Dark Barley 47.8%",93,800,"750",47.8
3640,49,"Lagavulin 16 year old 43%",93,65,"750",43
3641,49,"Mackillop’s Choice (distilled at Mortlach) 1991 56.6%",93,290,"750",56.6
3642,49,"Laphroaig 10 year old Cask Strength (Batch 010) 58%",93,70,"750",58
3643,49,"Lagavulin 25 year old 50.9%",93,1200,"750",50.9
3644,49,"Port Charlotte 10 year old 50%",93,65,"750",50
3645,49,"Glenmorangie Grand Vintage Malt 1996 43%",93,825,"750",43
3646,49,"Port Ellen 1978 35 year old (Diageo Special Release 2014) 56.5%",93,3300,"750",56.5
3647,49,"Glenlivet XXV 25 year old 43%",93,350,"750",43
3648,49,"Black Snake Vat 6 Third Venom 60.2%",93,100,"750",60.2
3649,49,"Ardbeg An Oa 46.6%",93,60,"750",46.6
3650,49,"Caol Ila 35 year old (Diageo Special Releases 2018) 58.1%",93,989,"750",58.1
3651,49,"Bruichladdich 1984 43.7%",93,1100,"750",43.7
3652,49,"Tamdhu Batch Strength (#002) 58.5%",93,90,"750",58.5
3653,49,"Ardbeg An Oa 46.6%",93,60,"750",46.6
3654,49,"Glenmorangie Astar 57.1%",93,85,"750",57.1
